slope_deg,ndvi,rainfall_mm,dist_road_m,dist_stream_m,soil_clay_pct,risk_score,risk_class
11.448608,0.49688044,265.2436,270.0,780.0,37.69042,0.22948268,Low
12.237974,0.5102728,264.83652,256.3201,768.9603,37.719402,0.22842449,Low
10.624815,0.48724768,264.42944,228.47319,758.94666,37.74839,0.22741398,Low
4.766607,0.42126682,264.02237,201.24612,750.0,37.777378,0.21907726,Low
0.82874835,0.47974893,263.6153,174.92856,742.159,37.806362,0.17787099,Low
5.112389,0.4974061,263.20822,150.0,735.45905,37.83535,0.19364432,Low
13.675521,0.53501564,262.80115,127.27922,729.9315,37.864338,0.2248874,Low
14.948257,0.5317102,262.39407,108.16654,725.6032,37.893322,0.23222223,Low
7.332609,0.49385446,261.987,84.85281,722.49567,37.92231,0.20521227,Low
8.186527,0.53704154,261.5799,67.08204,720.62476,37.951294,0.19450364,Low
12.847503,0.53961074,261.17285,42.426407,720.0,37.98028,0.21818602,Low
12.897434,0.49819157,260.76575,30.0,720.0,38.00927,0.23306647,Low
9.818839,0.45078036,260.35864,30.0,720.0,38.038254,0.23276792,Low
3.3868663,0.51694655,259.9516,0.0,720.62476,38.06724,0.27273953,Medium
4.8101006,0.4757969,259.5445,30.0,722.49567,38.09623,0.19685325,Low
6.600245,0.4192663,259.1374,42.426407,725.6032,38.125214,0.22417088,Low
8.828597,0.4379852,258.73032,67.08204,729.9315,38.1542,0.22792526,Low
14.6768465,0.561082,258.3232,94.86833,735.45905,38.18319,0.21499255,Low
13.963856,0.57062197,257.91614,123.69317,742.159,38.212173,0.20716041,Low
19.291536,0.53489625,327.64362,283.01944,3900.0,35.804348,0.3839302,Medium
20.058277,0.5528714,327.59338,268.32816,3900.0,34.271122,0.35905385,Medium
20.81456,0.53281623,327.54315,256.3201,3900.1155,34.303795,0.37028602,Medium
19.006714,0.5376541,327.49295,247.38634,3900.4614,34.336468,0.3595585,Medium
17.681011,0.4948384,327.44272,241.86774,3901.0383,34.36914,0.3677672,Medium
17.321507,0.46934363,327.39252,240.0,3901.8457,34.401814,0.37503973,Medium
13.56421,0.44829872,327.3423,241.86774,3902.8835,34.434486,0.36304736,Medium
9.571363,0.3875861,327.29205,247.38634,3904.1516,34.46716,0.36349356,Medium
14.077362,0.35622,327.24185,256.3201,3905.6497,34.499832,0.39815372,Medium
14.296529,0.43857303,327.19162,268.32816,3907.3777,34.532505,0.3712494,Medium
14.053505,0.48770434,327.14142,276.58633,3909.335,34.565178,0.3533919,Medium
16.524626,0.44113,327.09122,254.55844,3911.5215,34.59785,0.38272437,Medium
14.396526,0.3984831,327.041,234.3075,3913.9365,34.630524,0.3867138,Medium
9.902112,0.36718288,326.99078,210.0,3916.58,34.663197,0.37446344,Medium
4.5634966,0.42657778,326.94055,180.0,3905.3042,34.69587,0.3265766,Medium
4.653229,0.3992111,326.89035,150.0,3883.4648,34.728542,0.3369448,Medium
9.584487,0.4141283,326.84015,120.0,3861.7354,34.761215,0.35804814,Medium
7.9828,0.4221046,326.78992,90.0,3840.1172,34.793888,0.34757322,Medium
3.198224,0.361514,326.7397,60.0,3818.6123,34.82656,0.34439784,Medium
4.193828,0.39088356,326.68948,30.0,3797.2227,34.859234,0.34141347,Medium
4.8599987,0.43408957,326.63928,0.0,3775.9502,34.891907,0.42726535,Medium
3.9088714,0.3894152,326.58905,0.0,3754.7969,34.92458,0.43805975,Medium
1.963732,0.25571167,326.53885,0.0,3733.524,34.956833,0.4743509,Medium
2.549697,0.33541012,326.48865,30.0,3712.371,34.960564,0.35295367,Medium
4.7947364,0.36321032,326.43845,30.0,3691.0974,34.964294,0.35501304,Medium
5.2789507,0.42923886,326.3882,42.426407,3669.9456,34.968025,0.33378544,Medium
4.6491714,0.40178412,326.338,60.0,3648.9177,34.971756,0.33923018,Medium
4.7221646,0.42948946,326.28778,60.0,3628.0159,34.97549,0.3299918,Medium
3.9151573,0.46684113,326.2376,60.0,3607.2427,34.97922,0.31283784,Medium
3.0518885,0.48245648,326.18738,67.08204,3585.5962,34.982952,0.30271196,Medium
15.706231,0.473312,326.13715,84.85281,3564.0708,34.986683,0.37150186,Medium
21.448702,0.57372785,326.08694,108.16654,3542.6685,34.990414,0.36652616,Medium
18.895882,0.5872714,326.03674,134.16408,3518.1956,34.994144,0.34829527,Medium
14.756209,0.54780346,325.9865,161.55495,3490.8452,34.997875,0.34011105,Medium
17.170395,0.57683647,325.93634,189.73666,3463.5386,35.00161,0.34253708,Medium
21.602112,0.59395325,325.8861,169.70563,3436.277,35.00534,0.3597475,Medium
23.031319,0.57951164,325.8359,150.0,3409.0615,35.00907,0.37218836,Medium
21.834476,0.5733324,325.7857,134.16408,3381.893,35.012802,0.3680836,Medium
22.853235,0.5199883,325.7355,123.69317,3354.7727,35.016533,0.3917786,Medium
17.267471,0.43642506,325.68527,94.86833,3327.702,35.020264,0.3916167,Medium
15.089226,0.4822428,325.63507,67.08204,3300.6816,35.023994,0.36481783,Medium
13.351942,0.5150237,325.58487,42.426407,3273.7134,35.027725,0.3452218,Medium
14.088436,0.478719,325.53467,30.0,3246.7983,35.03146,0.36243317,Medium
15.392923,0.44792095,325.48444,0.0,3219.938,35.03519,0.4766978,Medium
15.176369,0.45497054,325.43427,0.0,3193.1333,35.03892,0.47306916,Medium
11.00482,0.41709554,325.38403,30.0,3166.386,35.042652,0.36738157,Medium
7.04876,0.48974928,325.33383,42.426407,3139.6975,35.046383,0.32070765,Medium
11.3497095,0.51736766,325.28363,67.08204,3113.0693,35.050114,0.33271945,Medium
15.51274,0.527355,325.23343,84.85281,3086.503,35.053844,0.35061982,Medium
18.200043,0.52576345,325.1832,60.0,3060.0,35.057575,0.3655929,Medium
17.022364,0.53638506,325.133,30.0,3033.5623,35.06131,0.35730797,Medium
17.357145,0.49234307,325.08282,0.0,3007.1914,35.06504,0.47107944,Medium
17.772926,0.46860483,325.0326,0.0,2980.8892,35.06877,0.48136178,Medium
16.851988,0.48943648,324.9824,0.0,2954.6572,35.072502,0.46930796,Medium
16.313911,0.4557166,324.9322,30.0,2928.4978,35.076233,0.38114232,Medium
15.390606,0.45174533,324.88202,0.0,2902.4128,35.079964,0.4745387,Medium
12.251839,0.4801911,324.6276,30.0,2876.404,35.098587,0.35109168,Medium
7.1102853,0.48334643,324.22113,0.0,2850.4736,35.127678,0.4195179,Medium
3.9330301,0.47113985,323.81467,30.0,2824.6238,35.15677,0.3096604,Medium
7.607093,0.36549127,323.40826,0.0,2798.857,35.185856,0.461578,Medium
13.33085,0.40999615,323.0018,30.0,2773.175,35.214947,0.3786045,Medium
14.221568,0.4593058,322.59537,60.0,2747.5808,35.244038,0.36408737,Medium
9.234631,0.44590595,322.1889,90.0,2722.0764,35.273125,0.34157264,Medium
2.272679,0.52996206,321.78244,120.0,2696.6646,35.302216,0.27543077,Medium
9.840491,0.49671835,321.376,150.0,2671.348,35.331306,0.3256251,Medium
16.509108,0.5058904,320.96954,174.92856,2646.1292,35.360397,0.35657847,Medium
20.616354,0.49309245,320.5631,192.09373,2621.0112,35.389484,0.38178694,Medium
18.488241,0.4905324,320.15665,169.70563,2595.9968,35.418575,0.3710581,Medium
11.944717,0.45071423,319.7502,150.0,2571.0894,35.447666,0.3501477,Medium
6.39853,0.42764238,319.34375,120.0,2546.2915,35.476753,0.32875517,Medium
8.416727,0.38770548,318.93726,90.0,2521.6067,35.505844,0.3527441,Medium
13.278475,0.4428355,318.53082,60.0,2497.0383,35.534935,0.35906565,Medium
11.938601,0.4820043,318.12436,30.0,2470.4048,35.564022,0.33958563,Medium
9.50452,0.45012802,317.7179,0.0,2443.1128,35.593113,0.43421096,Medium
9.124412,0.42753062,317.31143,30.0,2415.885,35.622204,0.34252664,Medium
8.524374,0.46551508,316.90497,60.0,2388.7234,35.651295,0.32413685,Medium
8.153768,0.4789566,316.4985,84.85281,2361.6309,35.68038,0.31651723,Medium
8.443228,0.5558733,316.092,94.86833,2334.6091,35.709473,0.2908145,Medium
10.653636,0.56714624,315.68555,67.08204,2307.6611,35.738564,0.29830793,Medium
15.092718,0.5261238,315.2791,42.426407,2280.7893,35.76765,0.33586216,Medium
7.9565783,0.45317188,314.87262,30.0,2253.9963,35.79674,0.32412928,Medium
6.230214,0.38927636,314.46616,30.0,2227.2854,35.825832,0.33657053,Medium
12.88652,0.3745133,314.0597,0.0,2200.659,35.85492,0.47271717,Medium
16.265898,0.4549438,313.6532,30.0,2174.1206,35.88401,0.3651309,Medium
15.760958,0.506527,313.24677,30.0,2147.673,35.9131,0.3441386,Medium
13.51897,0.45242116,312.84027,42.426407,2121.3203,35.94219,0.34959123,Medium
8.728264,0.41761968,312.43378,67.08204,2095.0657,35.97128,0.3351835,Medium
2.7923121,0.4951045,312.0273,84.85281,2068.9128,36.00037,0.27662763,Medium
7.0643535,0.487629,311.62085,94.86833,2042.8656,36.02946,0.30079007,Medium
10.757452,0.4976984,311.21436,108.16654,2016.9283,36.045403,0.3156857,Medium
14.208124,0.53276044,310.80786,127.27922,1991.1052,36.023697,0.32013816,Medium
15.467231,0.5040374,310.40137,150.0,1965.4008,36.00199,0.335164,Medium
15.998135,0.4825366,309.9949,169.70563,1939.8196,35.98028,0.34394267,Medium
13.530983,0.44485468,309.58838,169.70563,1914.3667,35.958576,0.34273598,Medium
11.791741,0.49543357,309.18192,150.0,1889.0474,35.93687,0.31497985,Medium
12.510317,0.49547946,308.77542,127.27922,1863.867,35.915165,0.31750444,Medium
12.615811,0.4766823,308.36893,108.16654,1838.8312,35.893456,0.32334518,Medium
10.922791,0.5069844,307.96246,84.85281,1813.9459,35.87175,0.30299222,Medium
7.9109387,0.52453977,307.55597,67.08204,1789.2177,35.850044,0.28020856,Medium
5.6017957,0.56338054,307.14944,60.0,1764.653,35.828335,0.2536198,Medium
3.4645538,0.52269447,306.74295,42.426407,1740.2585,35.80663,0.25583413,Medium
7.3952417,0.49640673,306.33646,30.0,1716.042,35.784924,0.28499892,Medium
8.658024,0.42509496,305.92996,30.0,1692.0106,35.763218,0.31484187,Medium
6.467133,0.39841747,305.52347,30.0,1668.1726,35.74151,0.3112833,Medium
2.7482996,0.43352824,305.11694,30.0,1644.5364,35.719803,0.2784559,Medium
4.6485124,0.432429,304.71045,30.0,1621.1107,35.698097,0.28742203,Medium
6.9909687,0.47064096,304.30396,30.0,1597.9049,35.676388,0.28514457,Medium
7.4053173,0.47978333,303.89746,30.0,1574.9286,35.654682,0.2828294,Medium
8.060264,0.4589515,303.4909,30.0,1552.192,35.632977,0.29210117,Medium
7.3215055,0.392433,303.08444,42.426407,1529.7058,35.61127,0.30892664,Medium
7.7277064,0.3569478,302.67792,67.08204,1507.4813,35.58956,0.3211168,Medium
6.2911677,0.37651047,302.27142,84.85281,1485.5302,35.586674,0.30552727,Medium
4.966063,0.41780296,301.86493,94.86833,1463.8647,35.613876,0.2836545,Medium
7.748285,0.4393759,301.4584,90.0,1442.4978,35.64108,0.29018265,Medium
8.398142,0.52073234,301.05188,94.86833,1421.4429,35.66828,0.2648683,Medium
10.125584,0.5379274,300.64536,108.16654,1400.7141,35.695488,0.26722014,Medium
10.7571,0.5263059,300.23886,127.27922,1380.326,35.72269,0.27377868,Medium
12.598458,0.5155608,299.8323,150.0,1360.2941,35.749893,0.28636536,Medium
9.342051,0.46255705,299.4258,169.70563,1340.6342,35.777096,0.286967,Medium
7.923885,0.45045874,299.0193,192.09373,1321.3629,35.804302,0.2830664,Medium
17.738192,0.43239996,298.61276,180.0,1302.4976,35.831505,0.3399173,Medium
11.673164,0.42535213,298.20624,150.0,1284.056,35.858707,0.31021333,Medium
0.91802627,0.4162332,297.7997,120.0,1266.0569,35.88591,0.25681168,Medium
11.731586,0.49813688,297.3932,90.0,1248.5192,35.913113,0.2846566,Medium
11.488902,0.49614617,296.98666,60.0,1230.3658,35.94032,0.2840132,Medium
6.106106,0.49120218,296.58014,30.0,1209.3386,35.96752,0.25862208,Medium
4.8308654,0.48458362,296.17358,0.0,1187.9395,35.994724,0.3505594,Medium
3.6516333,0.44205925,295.76706,30.0,1166.9191,36.021927,0.26154855,Medium
0.91821843,0.41287377,295.36053,60.0,1146.2983,36.049133,0.2551567,Medium
7.63575,0.4682497,294.954,84.85281,1126.0995,36.076336,0.27003115,Medium
16.053438,0.48950633,294.5475,108.16654,1106.3453,36.10354,0.30576146,Medium
16.664747,0.46529016,294.14093,134.16408,1087.0603,36.13074,0.3165167,Medium
14.166996,0.47682676,293.7344,161.55495,1068.2697,36.157944,0.29878128,Medium
16.871319,0.4908106,293.32785,189.73666,1050.0,36.18515,0.3073728,Medium
19.541483,0.52269727,292.92133,218.40329,1032.279,36.212353,0.30963752,Medium
20.313745,0.5266007,292.51477,247.38634,1015.13544,36.239555,0.31166285,Medium
24.111929,0.58091927,292.10825,254.55844,998.599,36.266758,0.31213695,Medium
24.997683,0.57765377,291.7017,234.3075,982.7004,36.293964,0.31731242,Medium
17.819252,0.5644139,291.29517,216.33308,967.47095,36.321167,0.28386056,Medium
13.492796,0.46494,290.8886,201.24612,952.9428,36.34837,0.2950098,Medium
11.337755,0.3570645,290.48206,189.73666,939.14856,36.375572,0.32037774,Medium
12.883668,0.40554065,290.0755,182.48288,926.121,36.40278,0.31114858,Medium
13.090914,0.42674753,289.66898,180.0,913.89276,36.42998,0.3043226,Medium
10.39658,0.4086253,289.26242,182.48288,902.4965,36.457184,0.29590204,Medium
6.0828176,0.39062375,288.85587,189.73666,891.9641,36.47773,0.27888072,Medium
3.6013136,0.4110252,288.44928,182.48288,882.3265,36.45595,0.25759816,Medium
3.3342378,0.399954,288.04276,169.70563,873.61316,36.434174,0.25873587,Medium
1.573924,0.3691169,287.6362,150.0,865.8522,36.4124,0.25893286,Medium
2.5545747,0.42206845,287.2296,123.69317,859.0693,36.39062,0.24460953,Low
3.8997185,0.37730265,286.82306,94.86833,853.2878,36.368843,0.26597196,Medium
5.771789,0.38488978,286.4165,67.08204,848.52814,36.347065,0.27222192,Medium
8.015423,0.4024626,286.00995,42.426407,844.8077,36.325287,0.2773767,Medium
8.458061,0.3659462,285.6034,30.0,842.14014,36.30351,0.29187012,Medium
6.515584,0.34169582,285.19684,0.0,840.5355,36.28173,0.38568178,Medium
4.0256047,0.36282745,284.79028,30.0,840.0,36.259956,0.2671684,Medium
2.6889937,0.40589845,284.3837,42.426407,840.5355,36.23818,0.24309735,Low
2.4734724,0.5529639,283.97714,67.08204,842.14014,36.2164,0.189117,Low
3.5121205,0.5931148,283.57056,84.85281,844.8077,36.194622,0.17906262,Low
7.0992055,0.5559229,283.164,90.0,848.52814,36.172844,0.20920047,Low
8.795364,0.5504951,282.75742,90.0,853.2878,36.151066,0.21859103,Low
7.552401,0.57765394,282.35083,90.0,859.0693,36.12929,0.20141695,Low
4.5196958,0.55050755,281.94427,90.0,865.8522,36.107513,0.19362539,Low
1.150435,0.4987886,281.5377,60.0,873.61316,36.085735,0.19308934,Low
7.370071,0.43344545,281.1311,30.0,882.3265,36.063957,0.24831748,Low
9.410491,0.35983878,280.72455,0.0,891.9641,36.04218,0.37991723,Medium
9.751702,0.36598352,280.31796,30.0,902.4965,36.0204,0.28133696,Medium
7.777408,0.43771276,279.91138,60.0,913.89276,36.01316,0.24360913,Low
4.928556,0.39799118,279.5048,84.85281,926.121,36.07109,0.24180895,Low
5.8668985,0.44116613,279.0982,67.08204,926.121,36.129025,0.23197198,Low
4.5510106,0.4529742,278.69165,42.426407,913.89276,36.186954,0.22172032,Low
2.6859522,0.37945923,278.28503,30.0,902.4965,36.24489,0.23810357,Low
4.2810445,0.3527397,277.87845,0.0,891.9641,36.30282,0.35239497,Medium
2.5655835,0.40316597,277.47186,0.0,882.3265,36.360752,0.32591194,Medium
3.9382706,0.37720668,277.06528,0.0,872.0665,36.418682,0.34186816,Medium
2.9800203,0.37839562,276.6587,0.0,859.0693,36.476616,0.3363077,Medium
1.2927369,0.40849802,276.25208,0.0,846.93567,36.534546,0.3169776,Medium
3.1547825,0.41037634,275.84552,0.0,835.7033,36.59248,0.32589152,Medium
2.3698664,0.35564408,275.4389,0.0,825.409,36.65041,0.3405107,Medium
2.495884,0.38166365,275.0323,30.0,816.08826,36.708344,0.23513389,Low
1.6819817,0.41586667,274.62573,42.426407,807.7747,36.766273,0.2180216,Low
1.8080031,0.48067173,274.21912,67.08204,800.4998,36.824207,0.195353,Low
3.303703,0.4650478,273.8125,84.85281,794.2921,36.882137,0.20808345,Low
3.700762,0.3898306,273.40588,67.08204,789.17676,36.94007,0.23623326,Low
4.732825,0.43843204,272.9993,60.0,785.1751,36.998,0.22488174,Low
2.883316,0.399001,272.5927,60.0,782.30426,37.055935,0.22867207,Low
3.6083167,0.46885064,272.1861,60.0,780.5767,37.113865,0.20822328,Low
6.1058626,0.50285125,271.77948,67.08204,780.0,37.1718,0.20920709,Low
8.244602,0.3893292,271.3729,60.0,780.0,37.22973,0.25951132,Medium
7.991085,0.3765834,270.96628,67.08204,780.0,37.282837,0.26218638,Medium
9.898583,0.38100868,270.55966,84.85281,780.5767,37.311825,0.26972666,Medium
10.367019,0.4510276,270.15308,108.16654,782.30426,37.34081,0.2472052,Low
7.076697,0.4597257,269.74646,134.16408,785.1751,37.369797,0.22628573,Low
4.958222,0.44783148,269.33984,161.55495,789.17676,37.398785,0.21862867,Low
5.074916,0.4150138,268.93323,189.73666,794.2921,37.42777,0.22987726,Low
10.280412,0.38918507,268.5266,210.0,800.4998,37.456757,0.26530302,Medium
13.081631,0.48808366,268.12,212.13203,807.7747,37.485744,0.24523917,Low
10.501964,0.53296524,267.71338,218.40329,816.08826,37.51473,0.21571647,Low
13.429181,0.4887135,267.30673,228.47319,825.409,37.543716,0.24563776,Low
16.352348,0.5195752,266.90015,241.86774,829.759,37.5727,0.24964349,Low
16.78611,0.3843253,266.4935,256.3201,823.7718,37.60169,0.29792404,Medium
15.781494,0.4290367,266.08685,268.32816,818.84064,37.630676,0.2766747,Medium
15.179641,0.44029945,265.68024,283.01944,814.9847,37.65966,0.26905406,Medium
14.008584,0.46438125,265.27362,295.46573,807.7747,37.68865,0.25405052,Medium
13.8299885,0.4854859,264.867,268.32816,797.1198,37.717636,0.24529988,Low
9.385216,0.46774134,264.46033,241.86774,787.4643,37.74662,0.22769204,Low
2.4104168,0.48793897,264.05374,216.33308,778.8453,37.775608,0.18381575,Low
1.5327991,0.4398899,263.6471,192.09373,771.2976,37.804596,0.19527903,Low
6.9742846,0.42674243,263.24048,169.70563,764.8529,37.83358,0.22768554,Low
12.2668915,0.50943667,262.83383,150.0,759.5393,37.862568,0.2262873,Low
14.525489,0.52835965,262.4272,127.27922,755.3807,37.891552,0.23108453,Low
10.4977865,0.52269477,262.02057,108.16654,752.3962,37.92054,0.21158367,Low
6.0809417,0.52208656,261.61392,84.85281,750.59973,37.949528,0.18842193,Low
11.325198,0.5174242,261.20728,67.08204,750.0,37.97851,0.21710995,Low
13.427259,0.49206802,260.80063,60.0,750.0,38.0075,0.23640603,Low
11.391766,0.4938918,260.39398,42.426407,750.0,38.036488,0.22524321,Low
6.7114005,0.51363254,259.98737,30.0,750.59973,38.06547,0.19436736,Low
1.3518021,0.43107834,259.5807,0.0,752.3962,38.09446,0.29119724,Medium
7.0744066,0.40438706,259.17407,30.0,755.3807,38.123447,0.2327559,Low
10.655253,0.46156952,258.7674,60.0,759.5393,38.15243,0.22955471,Low
10.482887,0.55310076,258.36078,84.85281,764.8529,38.18142,0.19604838,Low
8.819732,0.5667043,257.9541,108.16654,771.2976,38.210403,0.18185252,Low
15.661215,0.56845987,327.61447,308.8689,3870.0,35.804348,0.35332194,Medium
15.887236,0.58280796,327.56415,295.46573,3870.0,34.227757,0.3262318,Medium
19.122019,0.54398274,327.51385,284.60498,3870.1162,34.26043,0.3568584,Medium
20.148617,0.5369713,327.46356,276.58633,3870.465,34.293102,0.36499715,Medium
19.503563,0.50091153,327.41324,271.66156,3871.0464,34.325775,0.37442484,Medium
19.559786,0.4287334,327.3629,270.0,3871.86,34.358448,0.39995643,Medium
19.496504,0.4354777,327.3126,271.66156,3872.906,34.39112,0.39765573,Medium
16.435427,0.466268,327.26227,276.58633,3874.1838,34.423794,0.37142417,Medium
16.859978,0.4431385,327.21198,284.60498,3875.6936,34.456467,0.38195792,Medium
17.145102,0.49556223,327.16165,283.01944,3877.4348,34.48914,0.3657333,Medium
16.567802,0.5219027,327.11136,258.06976,3879.4072,34.521812,0.35403278,Medium
18.843168,0.5609759,327.06104,234.3075,3881.6106,34.554485,0.35282925,Medium
18.350662,0.43270898,327.01074,212.13203,3884.0442,34.58716,0.39487413,Medium
16.103785,0.4417343,326.96042,192.09373,3886.708,34.61983,0.38044742,Medium
11.754649,0.4242017,326.9101,174.92856,3889.6016,34.652504,0.36421052,Medium
7.0827236,0.44948053,326.8598,150.0,3892.7239,34.685177,0.3315763,Medium
10.258033,0.49511522,326.8095,120.0,3882.5378,34.71785,0.3329312,Medium
7.655423,0.4816178,326.7592,90.0,3861.0361,34.750523,0.32463664,Medium
1.9356936,0.42464435,326.70886,60.0,3839.6484,34.783195,0.31533602,Medium
1.2910483,0.40092784,326.65857,30.0,3818.3767,34.81587,0.3220936,Medium
1.5446132,0.38829428,326.60828,0.0,3797.2227,34.84854,0.42504063,Medium
1.8364847,0.3877518,326.55795,30.0,3775.9502,34.880745,0.330187,Medium
1.3936167,0.29566523,326.50766,30.0,3754.7969,34.884476,0.3595493,Medium
3.1401103,0.3265351,326.45734,42.426407,3733.524,34.888206,0.35702527,Medium
4.969876,0.33854923,326.40704,60.0,3712.371,34.891937,0.36169523,Medium
4.682854,0.37922162,326.35672,67.08204,3691.3413,34.895668,0.34593803,Medium
4.2416134,0.38316524,326.30643,84.85281,3670.436,34.899403,0.3419031,Medium
5.835621,0.39054018,326.25613,90.0,3649.6575,34.903133,0.34754068,Medium
5.642198,0.44444156,326.2058,90.0,3628.0159,34.906864,0.32788253,Medium
9.218379,0.4761819,326.15552,94.86833,3606.4941,34.910595,0.33547157,Medium
18.198717,0.47671682,326.10522,108.16654,3585.0942,34.914326,0.38193655,Medium
22.865788,0.56963,326.0549,127.27922,3557.8787,34.918056,0.37404937,Medium
21.394892,0.60346055,326.0046,150.0,3530.5808,34.921787,0.35452828,Medium
19.728672,0.5692003,325.95428,174.92856,3503.327,34.92552,0.35748246,Medium
19.00452,0.5408001,325.904,201.24612,3476.1184,34.929253,0.36335093,Medium
18.528202,0.55819976,325.8537,192.09373,3448.9563,34.932983,0.3548227,Medium
17.40296,0.5511666,325.8034,174.92856,3421.8416,34.936714,0.3513584,Medium
18.924776,0.57719654,325.75308,150.0,3394.7754,34.940445,0.35034916,Medium
21.326864,0.55865145,325.7028,120.0,3367.7588,34.944176,0.3693672,Medium
17.118727,0.4807369,325.6525,90.0,3340.7932,34.947906,0.3744758,Medium
10.458496,0.49519017,325.60217,60.0,3313.88,34.951637,0.33522242,Medium
10.957479,0.4889246,325.55188,30.0,3287.02,34.95537,0.34150454,Medium
16.808498,0.46324703,325.50156,0.0,3260.2146,34.959103,0.47772095,Medium
18.574778,0.461752,325.4513,0.0,3233.4656,34.962833,0.48738083,Medium
18.050106,0.464745,325.40097,0.0,3206.7742,34.966564,0.48354283,Medium
18.220036,0.46308768,325.35065,0.0,3180.1416,34.970295,0.4849311,Medium
14.934156,0.499542,325.30038,30.0,3153.5693,34.974026,0.35824245,Medium
7.231861,0.5414186,325.2501,42.426407,3127.0593,34.977757,0.30263487,Medium
8.6121,0.5326959,325.19977,60.0,3100.6128,34.981487,0.31210786,Medium
12.405705,0.5111284,325.14948,60.0,3074.2317,34.98522,0.3392623,Medium
12.184966,0.57073057,325.09915,42.426407,3047.9172,34.988953,0.31816107,Medium
13.157794,0.5391923,325.0489,30.0,3021.6716,34.992683,0.33496213,Medium
15.167759,0.4998119,324.99857,30.0,2995.4966,34.996414,0.35895213,Medium
16.309689,0.46952277,324.9483,0.0,2969.3938,35.000145,0.47219327,Medium
16.631395,0.47954774,324.89798,0.0,2943.3655,35.003876,0.47034657,Medium
16.922474,0.5181011,324.8477,30.0,2917.4133,35.007607,0.36159357,Medium
12.172486,0.48876458,324.59296,42.426407,2891.5393,35.026268,0.34564725,Medium
4.8513665,0.5139532,324.18695,30.0,2865.746,35.05536,0.29912162,Medium
1.5353912,0.50350606,323.78094,0.0,2840.0352,35.08445,0.3817609,Medium
9.18923,0.47114977,323.37494,0.0,2814.4094,35.113537,0.43226346,Medium
14.020137,0.43796408,322.96896,30.0,2788.8708,35.142628,0.37141335,Medium
12.506989,0.45976076,322.56296,60.0,2763.4219,35.17172,0.35384113,Medium
9.699372,0.44965547,322.15695,84.85281,2738.065,35.200806,0.3416263,Medium
5.1879973,0.50095683,321.75095,108.16654,2712.803,35.229897,0.29958323,Medium
2.30821,0.4741195,321.3449,134.16408,2687.6384,35.258987,0.2930582,Medium
8.650116,0.4716426,320.9389,161.55495,2662.574,35.28808,0.32629296,Medium
15.042227,0.47718525,320.5329,189.73666,2637.6125,35.317165,0.3570591,Medium
19.091982,0.48049372,320.1269,180.0,2612.757,35.346256,0.37649566,Medium
17.480606,0.46506873,319.7209,150.0,2588.0107,35.375347,0.37294,Medium
13.705876,0.44403097,319.31488,120.0,2563.3767,35.404434,0.3600883,Medium
10.2865715,0.4186747,318.90884,90.0,2537.4397,35.433525,0.3506877,Medium
7.526868,0.4759531,318.50284,60.0,2510.1594,35.462616,0.3165124,Medium
8.831516,0.5009928,318.0968,30.0,2482.942,35.491703,0.3156989,Medium
9.410483,0.41659427,317.6908,0.0,2455.789,35.520794,0.44414723,Medium
7.2117686,0.4515375,317.2848,30.0,2428.7034,35.549885,0.32314318,Medium
6.555013,0.4387887,316.87878,42.426407,2401.687,35.578976,0.3226106,Medium
3.7801719,0.43081078,316.47275,67.08204,2374.7422,35.608063,0.3094736,Medium
4.046033,0.49140137,316.0667,84.85281,2347.8713,35.637154,0.28909388,Medium
9.69628,0.5227595,315.6607,84.85281,2321.0774,35.666245,0.30718276,Medium
13.244718,0.5251938,315.25467,67.08204,2294.3625,35.69533,0.32458183,Medium
11.154964,0.5001145,314.84863,60.0,2267.7302,35.724422,0.32191944,Medium
7.25437,0.4870185,314.44263,42.426407,2241.1826,35.753513,0.3061738,Medium
2.5097268,0.41694087,314.0366,30.0,2214.7234,35.7826,0.30592653,Medium
10.092772,0.45665097,313.63055,0.0,2188.3555,35.81169,0.42813188,Medium
14.731191,0.46876097,313.22452,0.0,2162.0823,35.840782,0.44757727,Medium
14.925397,0.44221148,312.81848,30.0,2135.9072,35.86987,0.36025232,Medium
14.41644,0.48948258,312.41245,42.426407,2109.8342,35.89896,0.33980212,Medium
7.8395944,0.53035516,312.0064,60.0,2083.8667,35.92805,0.2901643,Medium
0.68917865,0.49321058,311.60037,67.08204,2058.0088,35.95714,0.2649203,Medium
7.794968,0.5035395,311.19434,84.85281,2032.2648,35.98623,0.29754633,Medium
12.75776,0.5234529,310.78827,108.16654,2006.639,36.001957,0.31554818,Medium
13.062078,0.51433206,310.38223,127.27922,1981.136,35.98025,0.31881845,Medium
13.502121,0.47769108,309.9762,150.0,1955.7607,35.95854,0.33230203,Medium
14.644116,0.49940696,309.5702,174.92856,1930.5181,35.936836,0.3293555,Medium
15.354139,0.51766723,309.16412,169.70563,1905.4133,35.91513,0.32545802,Medium
16.87747,0.5353902,308.75806,150.0,1880.452,35.893425,0.3260475,Medium
16.98013,0.5362678,308.35202,127.27922,1855.64,35.871716,0.32507354,Medium
16.440937,0.48523802,307.94598,108.16654,1830.9834,35.85001,0.33866295,Medium
16.899006,0.50775295,307.53992,94.86833,1806.4883,35.828304,0.33209446,Medium
11.406399,0.5316621,307.13385,84.85281,1782.1616,35.806595,0.29399824,Medium
